latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
35.19252,-95.61911,331.7,0.51,0.41,8/1/18,1900,N,nominal,1.0NRT,302.9,3.1,D
35.11914,-96.0775,332.2,0.54,0.42,8/1/18,1900,N,nominal,1.0NRT,299.1,6.6,D
35.11731,-96.07276,332.2,0.54,0.42,8/1/18,1900,N,nominal,1.0NRT,299.6,3,D
36.50577,-88.35222,331.1,0.42,0.38,8/1/18,1900,N,nominal,1.0NRT,296.1,3.1,D
36.23788,-90.73959,348.6,0.38,0.36,8/1/18,1900,N,nominal,1.0NRT,307.1,12.9,D
36.23724,-90.74385,337.1,0.38,0.36,8/1/18,1900,N,nominal,1.0NRT,304.3,3.2,D
35.3816,-95.79178,334.9,0.52,0.41,8/1/18,1900,N,nominal,1.0NRT,301,7.1,D
36.51633,-89.44769,353.2,0.4,0.37,8/1/18,1900,N,nominal,1.0NRT,303.8,13.4,D
35.00783,-98.03381,330.3,0.45,0.47,8/1/18,1900,N,low,1.0NRT,301.8,4.4,D
35.31202,-97.27479,336,0.41,0.45,8/1/18,1900,N,nominal,1.0NRT,298.9,6,D
36.75191,-90.37672,331.3,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,299.1,3.4,D
36.75129,-90.38103,334.2,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,302.4,3.4,D
36.52641,-92.17505,367,0.39,0.36,8/1/18,1900,N,high,1.0NRT,308.1,7.9,D
36.52711,-92.17072,337,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,303.4,7.9,D
36.43775,-92.92188,332.8,0.4,0.37,8/1/18,1900,N,nominal,1.0NRT,301.7,2.7,D
36.437,-92.9263,332.4,0.4,0.37,8/1/18,1900,N,nominal,1.0NRT,300.4,2.7,D
36.5788,-92.43531,334,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,303.1,4.8,D
36.57808,-92.43965,334.5,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,302.6,4.8,D
36.46206,-94.20961,330.8,0.43,0.38,8/1/18,1900,N,nominal,1.0NRT,296.1,2,D
35.44926,-99.35251,331.4,0.52,0.5,8/1/18,1900,N,nominal,1.0NRT,300.9,3.9,D
37.30778,-89.60141,333.2,0.4,0.37,8/1/18,1900,N,nominal,1.0NRT,299.7,2.9,D
35.43445,-100.00082,343.3,0.56,0.52,8/1/18,1900,N,nominal,1.0NRT,303.2,16,D
37.81439,-85.9082,331.3,0.54,0.42,8/1/18,1900,N,nominal,1.0NRT,288.7,3.7,D
35.43906,-100.00246,343.9,0.56,0.52,8/1/18,1900,N,nominal,1.0NRT,299.3,12,D
35.43765,-100.00848,342.1,0.56,0.52,8/1/18,1900,N,nominal,1.0NRT,299.4,11.3,D
37.68485,-87.57264,331.6,0.46,0.39,8/1/18,1900,N,nominal,1.0NRT,296.3,7.1,D
36.14585,-97.42046,338.6,0.4,0.44,8/1/18,1900,N,nominal,1.0NRT,304.2,1.6,D
35.72474,-99.94534,343.6,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,295.8,118.2,D
35.72334,-99.95125,344,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,297,25.3,D
35.73069,-99.94107,343.1,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,300.8,118.2,D
35.7279,-99.9529,352.7,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,305.5,25.3,D
35.72648,-99.95891,330.9,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,296.4,25.3,D
35.73524,-99.94273,341.6,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,298.9,30.5,D
35.73386,-99.94862,342.2,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,299.9,30.5,D
35.73246,-99.95456,336.4,0.55,0.51,8/1/18,1900,N,nominal,1.0NRT,302,9.9,D
37.59807,-90.70487,331,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,301.1,2.9,D
36.13286,-99.20285,331.8,0.49,0.49,8/1/18,1900,N,nominal,1.0NRT,301.6,3.3,D
37.82039,-90.45998,331,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,302.8,2.2,D
36.51862,-97.84002,341,0.41,0.45,8/1/18,1900,N,nominal,1.0NRT,309.2,5.8,D
36.47839,-98.02588,339.7,0.42,0.45,8/1/18,1900,N,nominal,1.0NRT,306.3,1.8,D
37.80892,-90.7914,333.2,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,299.4,2.9,D
37.87392,-92.6965,338.9,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,309.6,12.3,D
37.87722,-92.69736,344.1,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,312.2,12.3,D
38.80558,-87.96408,330.9,0.46,0.39,8/1/18,1900,N,nominal,1.0NRT,295.7,2.4,D
38.21064,-93.77699,331,0.41,0.37,8/1/18,1900,N,low,1.0NRT,304.8,4,D
34.85467,-108.14342,330.3,0.78,0.78,8/1/18,1900,N,nominal,1.0NRT,298.1,8.4,D
39.36786,-91.43181,337.2,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,301.8,2.3,D
39.94758,-89.8136,331.7,0.41,0.37,8/1/18,1900,N,nominal,1.0NRT,296.2,2.3,D
39.92801,-91.3348,331.1,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,299.5,1.7,D
39.14819,-96.8981,341.6,0.5,0.41,8/1/18,1900,N,nominal,1.0NRT,305.9,4.4,D
40.70611,-88.30403,330.6,0.46,0.39,8/1/18,1900,N,nominal,1.0NRT,297.4,2.4,D
39.14095,-98.0303,341.5,0.56,0.43,8/1/18,1900,N,nominal,1.0NRT,307.9,15.8,D
40.44809,-92.03477,331.6,0.38,0.36,8/1/18,1900,N,low,1.0NRT,306,2.4,D
40.95352,-88.55878,333.7,0.46,0.39,8/1/18,1900,N,nominal,1.0NRT,298.5,3,D
40.73365,-90.75326,329,0.4,0.37,8/1/18,1900,N,nominal,1.0NRT,299.8,2.1,D
41.17786,-87.85608,333.8,0.49,0.4,8/1/18,1900,N,nominal,1.0NRT,303,3.9,D
40.94734,-91.80336,331.6,0.39,0.36,8/1/18,1900,N,nominal,1.0NRT,298.6,4.2,D
41.63754,-87.13506,347,0.53,0.42,8/1/18,1900,N,nominal,1.0NRT,305.7,13.3,D
41.63688,-87.1414,345.9,0.53,0.42,8/1/18,1900,N,nominal,1.0NRT,309.1,13.3,D
41.61697,-87.33003,340.6,0.52,0.41,8/1/18,1900,N,nominal,1.0NRT,308.2,8.7,D
41.64138,-87.13573,342.4,0.53,0.42,8/1/18,1900,N,nominal,1.0NRT,306.1,6.4,D
41.64072,-87.14206,333.1,0.53,0.42,8/1/18,1900,N,nominal,1.0NRT,304.4,6.4,D
41.6394,-87.41006,331.9,0.51,0.41,8/1/18,1900,N,low,1.0NRT,305.3,3.9,D
41.67411,-87.43704,335.5,0.51,0.41,8/1/18,1900,N,nominal,1.0NRT,299.9,5.3,D
40.5449,-95.82877,331.5,0.44,0.38,8/1/18,1900,N,nominal,1.0NRT,298,3.2,D
41.46124,-90.68478,328.3,0.4,0.37,8/1/18,1900,N,low,1.0NRT,300.1,1.1,D
40.08486,-98.71391,341,0.38,0.43,8/1/18,1900,N,nominal,1.0NRT,300.7,4.9,D
41.48039,-90.83008,335.4,0.4,0.37,8/1/18,1900,N,nominal,1.0NRT,303.9,4.1,D
42.23878,-89.10236,328.5,0.45,0.39,8/1/18,1900,N,low,1.0NRT,302.3,2.7,D
43.81656,-88.1479,342.5,0.5,0.41,8/1/18,1900,N,nominal,1.0NRT,298.3,6.6,D
43.81546,-88.14962,333.9,0.51,0.41,8/1/18,1900,N,nominal,1.0NRT,297.9,5.5,D
43.35978,-98.15912,337.4,0.48,0.4,8/1/18,1900,N,nominal,1.0NRT,296.2,4.3,D
42.68565,-111.58896,340.1,0.67,0.74,8/1/18,1906,N,nominal,1.0NRT,300.4,12.1,D
42.68292,-111.59711,335.1,0.67,0.74,8/1/18,1906,N,nominal,1.0NRT,296.7,5.9,D
43.54331,-113.93036,347.6,0.79,0.78,8/1/18,1906,N,nominal,1.0NRT,278.6,73.9,D
43.55012,-113.93423,367,0.79,0.78,8/1/18,1906,N,high,1.0NRT,295.3,73.9,D
43.54474,-113.94907,336.2,0.8,0.78,8/1/18,1906,N,nominal,1.0NRT,300.7,224.8,D
43.5516,-113.95279,367,0.8,0.78,8/1/18,1906,N,high,1.0NRT,305.7,97.5,D
